id,client_id,website_id,event_type,timestamp,data
3061,1749842010257125916,stirka_com_fr,scroll_depth,2025-07-23 16:06:03.876+03,"{""time_on_page"": ""6.68"", ""scroll_percent"": 25}"
3062,1749842010257125916,stirka_com_fr,scroll_depth,2025-07-23 16:06:11.47+03,"{""time_on_page"": ""14.28"", ""scroll_percent"": 50}"
3063,1749842010257125916,stirka_com_fr,scroll_depth,2025-07-23 16:06:25.994+03,"{""time_on_page"": ""28.80"", ""scroll_percent"": 75}"
3064,1749842010257125916,stirka_com_fr,scroll_depth,2025-07-23 16:06:40.921+03,"{""time_on_page"": ""43.73"", ""scroll_percent"": 90}"
3065,1749842010257125916,stirka_com_fr,hover,2025-07-23 16:06:44.851+03,"{""element"": {""id"": null, ""tag"": ""A"", ""name"": null, ""text"": ""Получить презентацию"", ""class"": ""t997__btn t-btn t-btn_md ""}, ""hover_duration_ms"": 599}"
3066,1749842010257125916,stirka_com_fr,session_end,2025-07-23 16:06:46.116+03,"{""activity_summary"": {""click_count"": 0, ""rage_clicks"": 0, ""tab_switches"": 0, ""idle_time_sec"": ""0.00"", ""keypress_count"": 0, ""mousemove_count"": 903, ""avg_click_per_sec"": ""0.00"", ""avg_keypress_per_sec"": ""0.00"", ""avg_mousemove_per_sec"": ""18.26""}, ""max_scroll_depth"": 100, ""session_duration"": ""48.92""}"
3067,1753275800755991627,stirka_com_fr,tab_blur_focus,2025-07-23 16:10:20.639+03,"{""focus_lost_duration_ms"": 369128}"
3068,1753277198925961766,stirka_com_fr,session_start,2025-07-23 16:26:37.934+03,"{""page_url"": ""https://stirka.com/fr?utm_source=yandex_kb&utm_medium=context_mobile&utm_campaign=FR_98764487_RSYA_stirka_fr_za_kliki&utm_content=15220468860_ru.avito.app&utm_term=---autotargeting_Elista&yclid=11481543773712547839"", ""referrer"": """", ""utm_params"": {""gclid"": null, ""yclid"": ""11481543773712547839"", ""roistat"": null, ""utm_term"": ""---autotargeting_Elista"", ""utm_medium"": ""context_mobile"", ""utm_source"": ""yandex_kb"", ""utm_content"": ""15220468860_ru.avito.app"", ""utm_campaign"": ""FR_98764487_RSYA_stirka_fr_za_kliki""}, ""device_info"": {""language"": ""ru"", ""user_agent"": ""Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1"", ""orientation"": null, ""pixel_ratio"": 3, ""screen_width"": 390, ""screen_height"": 844}}"
3069,1753277198925961766,stirka_com_fr,scroll_depth,2025-07-23 16:26:49.232+03,"{""time_on_page"": ""11.30"", ""scroll_percent"": 25}"
3070,1753277198925961766,stirka_com_fr,scroll_depth,2025-07-23 16:27:04.754+03,"{""time_on_page"": ""26.82"", ""scroll_percent"": 50}"
